FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
A,Annual,AZE,Azerbaijan,WB_ASPD_LABOR_PRODUCTIVITY_PPP,"Labor productivity (2011 international PPP exchange rate, thousands)",PPP_WKR_K_2011,"PPP dollars per worker, 2011 constant prices",WB_ASPD_TOTAL,Sector: Total,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.692908763885498,6.925109386444092,7.190287113189697,7.486631870269775,10.714128494262695,15.212903022766112,20.313322067260746,21.996883392333984,22.286874771118164,25.818737030029297,32.94575500488281,32.94857406616211,32.02935791015625,31.96708106994629,28.07088279724121,27.77112197875977,28.687469482421875,
A,Annual,AZE,Azerbaijan,WB_ASPD_LABOR_PRODUCTIVITY_REAL,"Labor productivity (2010 constant prices, local currency, thousands)",XDC,Domestic currency,WB_ASPD_1,Sector: Agriculture,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2832787036895752,1.3148906230926514,1.4164992570877075,1.383872628211975,1.4485902786254885,1.4100656509399414,1.4678443670272827,1.4724160432815552,1.5406190156936646,1.4685895442962646,1.5347133874893188,1.613204836845398,1.6862196922302246,1.626617670059204,1.7227691411972046,1.7361795902252195,1.7838919162750244,
A,Annual,AZE,Azerbaijan,WB_ASPD_LABOR_PRODUCTIVITY_REAL,"Labor productivity (2010 constant prices, local currency, thousands)",XDC,Domestic currency,WB_ASPD_2,Sector: Mining,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.42333984375,110.45033264160156,104.13093566894533,111.95755767822266,170.47071838378906,195.82247924804688,365.6431274414063,371.9898071289063,468.861083984375,484.010986328125,432.5574340820313,404.1056213378906,399.6040344238281,398.3322448730469,425.3480529785156,437.0595397949219,420.6185302734375,
A,Annual,AZE,Azerbaijan,WB_ASPD_LABOR_PRODUCTIVITY_REAL,"Labor productivity (2010 constant prices, local currency, thousands)",XDC,Domestic currency,WB_ASPD_3,Sector: Manufacturing,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.570858001708984,7.691504001617432,7.959944248199463,8.648359298706055,9.460617065429688,13.253376007080078,10.91676139831543,11.373170852661133,9.31168270111084,10.080275535583496,10.639883995056152,10.827431678771973,10.615883827209473,10.86264705657959,11.011857986450195,10.324302673339844,9.91425895690918,
A,Annual,AZE,Azerbaijan,WB_ASPD_LABOR_PRODUCTIVITY_REAL,"Labor productivity (2010 constant prices, local currency, thousands)",XDC,Domestic currency,WB_ASPD_4,Sector: Utilities,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.228456497192385,9.233672142028809,9.037460327148438,10.629047393798828,11.74721622467041,9.820354461669922,11.60898780822754,11.033594131469728,8.177998542785645,8.436541557312012,9.338370323181152,10.195930480957031,10.222352981567385,11.241347312927246,12.086153030395508,10.732498168945312,10.42774486541748,
A,Annual,AZE,Azerbaijan,WB_ASPD_LABOR_PRODUCTIVITY_REAL,"Labor productivity (2010 constant prices, local currency, thousands)",XDC,Domestic currency,WB_ASPD_5,Sector: Construction,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6147444248199454,5.550711154937744,6.802304267883301,10.028268814086914,9.806238174438477,8.95794677734375,10.353303909301758,15.306267738342283,12.990086555480955,12.54331874847412,13.858560562133787,15.626931190490724,18.71700859069824,19.810117721557617,17.00669288635254,12.88603973388672,12.77779769897461,
A,Annual,AZE,Azerbaijan,WB_ASPD_LABOR_PRODUCTIVITY_REAL,"Labor productivity (2010 constant prices, local currency, thousands)",XDC,Domestic currency,WB_ASPD_6,Sector: Trade services,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7082759141921997,1.874989628791809,1.9919458627700808,2.1088247299194336,2.2960033416748047,2.541095018386841,3.384321689605713,3.937826633453369,4.285164833068848,4.938738822937012,5.391170978546143,5.852921009063721,6.325503826141357,6.79991340637207,7.375678062438965,7.382564067840576,7.504737377166748,
A,Annual,AZE,Azerbaijan,WB_ASPD_LABOR_PRODUCTIVITY_REAL,"Labor productivity (2010 constant prices, local currency, thousands)",XDC,Domestic currency,WB_ASPD_7,Sector: Transport services,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.036663055419922,6.65933895111084,7.193426132202148,7.880889892578125,9.58742904663086,12.43782901763916,11.012601852416992,15.492573738098145,13.43860912322998,13.966519355773926,14.135841369628906,15.364038467407228,16.565832138061523,18.20242691040039,18.312580108642575,17.83845329284668,18.94269752502441,
A,Annual,AZE,Azerbaijan,WB_ASPD_LABOR_PRODUCTIVITY_REAL,"Labor productivity (2010 constant prices, local currency, thousands)",XDC,Domestic currency,WB_ASPD_8,Sector: Finance and business services,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.427837371826172,11.825228691101074,14.085694313049316,16.530393600463867,16.17076873779297,15.465209007263184,7.926368713378906,5.401283264160156,6.961737632751465,7.300357818603516,7.521764755249023,7.364642143249512,7.742379665374756,8.399550437927246,8.70654296875,7.851293087005615,8.12132740020752,
A,Annual,AZE,Azerbaijan,WB_ASPD_LABOR_PRODUCTIVITY_REAL,"Labor productivity (2010 constant prices, local currency, thousands)",XDC,Domestic currency,WB_ASPD_9,Sector: Other services,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.944013833999634,3.912512063980103,3.8796868324279785,4.024652481079102,3.960690975189209,4.305266380310059,4.26204776763916,4.613801956176758,4.424840450286865,4.466969013214111,4.63018798828125,4.833916664123535,4.918308258056641,5.032525062561035,5.028012752532959,4.832914352416992,4.888355255126953,
A,Annual,AZE,Azerbaijan,WB_ASPD_LABOR_PRODUCTIVITY_REAL,"Labor productivity (2010 constant prices, local currency, thousands)",XDC,Domestic currency,WB_ASPD_TOTAL,Sector: Total,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.992070198059082,4.192314147949219,4.453450202941895,4.659370422363281,5.525648593902588,6.915786743164063,8.22835636138916,8.804652214050293,9.273460388183594,9.493671417236328,9.265663146972656,9.362220764160156,9.755399703979492,9.907556533813477,9.872453689575195,9.388641357421877,9.277875900268556,
A,Annual,AZE,Azerbaijan,WB_ASPD_LPXR,"Labor productivity level (GDP per employment, in 2010 constant dollars)",USD_WKR_K_2010,"US dollars per worker, 2010 constant prices",_Z,Not Applicable,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5881.671875,5795.7431640625,4497.955078125,3465.818359375,2846.892578125,2523.68017578125,2505.381591796875,2645.38525390625,2904.102294921875,3117.9140625,3462.412109375,3770.96240234375,4084.906982421875,4454.31494140625,4813.20361328125,6090.8173828125,8092.47314453125,10028.6630859375,10948.7861328125,11817.6630859375,12220.537109375,11901.8388671875,11972.4677734375,12458.9599609375,12579.314453125,12523.7578125,11915.5673828125,11729.1904296875,11850.173828125
A,Annual,AZE,Azerbaijan,WB_ASPD_VALUE_ADDED_NOMINAL,"Nominal value added (current prices, local currency, millions)",XDC,Domestic currency,WB_ASPD_1,Sector: Agriculture,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,6,Millions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.7,846.0,888.0,937.3,1145.5,1329.3,1854.8,2236.0,2179.5,2354.5,2643.8,2813.7,3122.2,3139.2,3359.3,3386.9,3944.1,
A,Annual,AZE,Azerbaijan,WB_ASPD_VALUE_ADDED_NOMINAL,"Nominal value added (current prices, local currency, millions)",XDC,Domestic currency,WB_ASPD_2,Sector: Mining,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,6,Millions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1576.0,1751.3,1968.0,2476.5,5283.9,9534.0,15219.2,21164.5,15090.4,19485.8,24980.2,23606.1,22790.2,20222.3,14370.3,18557.0,24039.4,
A,Annual,AZE,Azerbaijan,WB_ASPD_VALUE_ADDED_NOMINAL,"Nominal value added (current prices, local currency, millions)",XDC,Domestic currency,WB_ASPD_3,Sector: Manufacturing,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,6,Millions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.9,450.5,617.2,706.6,812.4,1082.2,1413.5,1888.7,1967.3,2041.8,2077.2,2319.0,2452.8,2777.8,2713.9,2979.1,3305.5,
A,Annual,AZE,Azerbaijan,WB_ASPD_VALUE_ADDED_NOMINAL,"Nominal value added (current prices, local currency, millions)",XDC,Domestic currency,WB_ASPD_4,Sector: Utilities,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,6,Millions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.7,68.3,81.7,85.5,93.8,115.5,238.7,443.8,418.1,456.4,953.6,1148.7,1198.7,1169.2,828.4,862.0,863.6,
A,Annual,AZE,Azerbaijan,WB_ASPD_VALUE_ADDED_NOMINAL,"Nominal value added (current prices, local currency, millions)",XDC,Domestic currency,WB_ASPD_5,Sector: Construction,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,6,Millions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.7,528.0,802.0,1062.1,1171.6,1445.5,1892.0,2800.3,2554.3,3492.8,4141.3,5508.2,6753.7,7454.5,6499.6,6338.9,6750.6,
A,Annual,AZE,Azerbaijan,WB_ASPD_VALUE_ADDED_NOMINAL,"Nominal value added (current prices, local currency, millions)",XDC,Domestic currency,WB_ASPD_6,Sector: Trade services,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,6,Millions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.5,477.1,540.4,655.6,832.0,1106.6,1587.2,2534.3,2729.6,3222.7,4041.1,4551.8,5218.1,5921.1,6700.7,7675.8,8955.2,
A,Annual,AZE,Azerbaijan,WB_ASPD_VALUE_ADDED_NOMINAL,"Nominal value added (current prices, local currency, millions)",XDC,Domestic currency,WB_ASPD_7,Sector: Transport services,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,6,Millions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.9,597.1,713.8,812.4,932.1,1242.9,2082.5,2693.8,3117.2,3180.4,3487.4,3638.6,3580.8,3726.9,4329.5,5133.7,5862.5,
A,Annual,AZE,Azerbaijan,WB_ASPD_VALUE_ADDED_NOMINAL,"Nominal value added (current prices, local currency, millions)",XDC,Domestic currency,WB_ASPD_8,Sector: Finance and business services,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,6,Millions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.1,201.0,298.4,365.2,351.1,583.500032,837.4,1367.6,1502.8,1313.400064,1950.700032,2589.199872,3470.899968,4024.999936,4465.69984,4511.099904,4868.100096,
A,Annual,AZE,Azerbaijan,WB_ASPD_VALUE_ADDED_NOMINAL,"Nominal value added (current prices, local currency, millions)",XDC,Domestic currency,WB_ASPD_9,Sector: Other services,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,6,Millions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.299968,692.4,728.899968,879.299968,1026.099968,1474.200064,1663.000064,2900.300032,3801.200128,4265.499904,4954.200064,5382.000128,6053.199872,6502.099968,6609.900032,6440.0,7128.699904,
A,Annual,AZE,Azerbaijan,WB_ASPD_VALUE_ADDED_NOMINAL,"Nominal value added (current prices, local currency, millions)",XDC,Domestic currency,WB_ASPD_TOTAL,Sector: Total,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,6,Millions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4931.7998046875,5611.7001953125,6638.39990234375,7980.5,11648.5,17913.69921875,26788.30078125,38029.30078125,33360.3984375,39813.30078125,49229.5,51557.30078125,54640.6015625,54938.1015625,49877.30078125,55884.5,65717.703125,
A,Annual,AZE,Azerbaijan,WB_ASPD_VALUE_ADDED_REAL,"Real value added (2010 constant prices, local currency, millions)",XDC,Domestic currency,WB_ASPD_1,Sector: Agriculture,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,6,Millions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1646.9830322265625,1752.381103515625,1850.6676025390625,1943.1190185546875,2088.81640625,2107.598388671875,2191.843994140625,2325.87109375,2407.016845703125,2354.5,2490.532958984375,2655.19482421875,2785.02783203125,2713.0908203125,2891.702392578125,2967.012939453125,3091.81298828125,
A,Annual,AZE,Azerbaijan,WB_ASPD_VALUE_ADDED_REAL,"Real value added (2010 constant prices, local currency, millions)",XDC,Domestic currency,WB_ASPD_2,Sector: Mining,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,6,Millions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3587.548828125,3736.31396484375,3882.001220703125,3979.08349609375,6776.38134765625,11248.826171875,15579.6884765625,16623.48046875,19216.740234375,19485.798828125,17498.24609375,16605.912109375,16722.23046875,16270.6767578125,16409.501953125,16524.34765625,15764.3623046875,
A,Annual,AZE,Azerbaijan,WB_ASPD_VALUE_ADDED_REAL,"Real value added (2010 constant prices, local currency, millions)",XDC,Domestic currency,WB_ASPD_3,Sector: Manufacturing,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,6,Millions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.59375,1160.494140625,1323.10986328125,1461.8668212890625,1700.0350341796875,1853.2327880859373,2042.4278564453125,2187.254150390625,1912.0423583984373,2041.800048828125,2192.486328125,2295.66455078125,2344.114501953125,2430.5498046875,2501.079345703125,2471.256103515625,2443.944091796875,
A,Annual,AZE,Azerbaijan,WB_ASPD_VALUE_ADDED_REAL,"Real value added (2010 constant prices, local currency, millions)",XDC,Domestic currency,WB_ASPD_4,Sector: Utilities,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,6,Millions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.9814758300781,361.2766418457031,420.3684387207031,429.9768676757813,450.6349487304688,486.1861267089844,449.6741333007813,484.2644348144531,432.37896728515625,456.4000244140625,506.3638000488281,561.6122436523438,582.5105590820312,617.341064453125,616.1400146484375,613.7379150390625,598.6046752929688,
A,Annual,AZE,Azerbaijan,WB_ASPD_VALUE_ADDED_REAL,"Real value added (2010 constant prices, local currency, millions)",XDC,Domestic currency,WB_ASPD_5,Sector: Construction,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,6,Millions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.2456359863281,879.8265991210938,1300.5189208984375,1780.579345703125,1816.076171875,1970.309326171875,2285.906005859375,3108.53466796875,2853.701171875,3492.800048828125,4191.5771484375,4946.001953125,5999.4375,6527.47314453125,5652.6845703125,4375.18408203125,4392.7001953125,
A,Annual,AZE,Azerbaijan,WB_ASPD_VALUE_ADDED_REAL,"Real value added (2010 constant prices, local currency, millions)",XDC,Domestic currency,WB_ASPD_6,Sector: Trade services,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,6,Millions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.86181640625,1105.784423828125,1237.7135009765625,1421.750732421875,1623.93798828125,1913.94775390625,2242.98974609375,2637.020751953125,2898.536865234375,3222.699951171875,3606.192138671875,4002.760009765625,4438.5556640625,4944.1015625,5510.4794921875,5599.18017578125,5784.68115234375,
A,Annual,AZE,Azerbaijan,WB_ASPD_VALUE_ADDED_REAL,"Real value added (2010 constant prices, local currency, millions)",XDC,Domestic currency,WB_ASPD_7,Sector: Transport services,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,6,Millions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.7275390625,959.5841064453124,1070.662353515625,1186.2315673828125,1395.364013671875,1823.80859375,2162.73193359375,2545.817138671875,2807.943603515625,3180.39990234375,3323.364501953125,3645.671142578125,3948.36669921875,4386.7666015625,4656.30322265625,4576.81201171875,4924.26806640625,
A,Annual,AZE,Azerbaijan,WB_ASPD_VALUE_ADDED_REAL,"Real value added (2010 constant prices, local currency, millions)",XDC,Domestic currency,WB_ASPD_8,Sector: Finance and business services,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,6,Millions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.6837768554688,827.29296875,891.6103515625,954.5475463867188,969.4537353515624,1081.2501220703125,1126.7967529296875,1221.4786376953125,1286.34814453125,1313.4000244140625,1410.84228515625,1490.06591796875,1669.76806640625,1909.92333984375,2045.0450439453125,1866.8333740234373,1983.3499755859373,
A,Annual,AZE,Azerbaijan,WB_ASPD_VALUE_ADDED_REAL,"Real value added (2010 constant prices, local currency, millions)",XDC,Domestic currency,WB_ASPD_9,Sector: Other services,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,6,Millions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3004.1474609375,3118.968505859375,3254.94091796875,3387.2197265625,3445.302001953125,3651.10693359375,3793.793701171875,3996.5771484375,4189.28857421875,4265.5,4474.998046875,4725.11962890625,4939.65380859375,5161.97705078125,5292.17431640625,5156.84033203125,5253.5986328125,
A,Annual,AZE,Azerbaijan,WB_ASPD_VALUE_ADDED_REAL,"Real value added (2010 constant prices, local currency, millions)",XDC,Domestic currency,WB_ASPD_TOTAL,Sector: Total,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,6,Millions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12824.7734375,13901.9228515625,15231.5927734375,16544.375,20266.001953125,26136.265625,31875.853515625,35130.296875,38003.99609375,39813.296875,39694.6015625,40928.00390625,43429.6640625,44961.8984375,45575.109375,44151.203125,44237.3203125,
A,Annual,BDI,Burundi,WB_ASPD_CAPDEEP,"Capital deepening, percent contribution",PT_OUT_GRWT,Percentage of output growth rate,_Z,Not Applicable,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5784167051315308,0.5195918679237366,1.2054566144943235,1.3716002702713013,1.2640389204025269,0.2599024474620819,1.4211283922195437,0.1990474015474319,1.8483750820159912,-13.361149787902832,-3.208249568939209,-1.2669901847839355,12.345958709716797,-0.9784796833992004,-4.903299331665039,0.2287260591983795,16.217304229736328,3.4113335609436035,13.91578769683838,-22.954570770263672,3.318864583969116,-7.933603763580322,11.326741218566896,3.6046178340911865,-21.514760971069336,23.884302139282227,2.762810230255127,-0.6823641657829285,-1.7289012670516968,-1.593468427658081,-1.757072925567627,-2.019062757492065,-1.7355377674102783,-1.2724326848983765,-1.556043028831482,-1.7389434576034546,-2.078307867050171,-1.515027642250061
A,Annual,BDI,Burundi,WB_ASPD_DLPE,Labor productivity growth rate (percent),PC_A,Percentage change per annum,_Z,Not Applicable,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.067042350769045,-4.000676155090332,0.6550906300544739,-2.859267473220825,8.73431396484375,0.3881546556949615,2.6663663387298584,2.3553476333618164,-1.019176363945007,1.4491692781448364,4.572264671325684,0.6257992386817932,-6.447686195373535,-4.052457332611084,-8.155474662780762,-8.028541564941406,-1.6147152185440063,4.518921852111816,-1.6298593282699585,-2.1039040088653564,-0.6472280621528625,1.2605323791503906,-4.614256858825684,1.139725923538208,-2.858492374420166,1.6881730556488037,-0.3399233520030975,1.2296688556671145,0.2609356939792633,1.608363151550293,1.0688711404800415,1.3309849500656128,2.0052027702331543,1.3370890617370603,-7.236687660217285,-4.007781982421875,-2.9080159664154053,-1.7806957960128784
A,Annual,BDI,Burundi,WB_ASPD_DTFP,"Total factor productivity (TFP) in log difference, percent",PC_A,Percentage change per annum,_Z,Not Applicable,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.856739044189453,-4.846608638763428,-0.7966182231903076,-4.516646862030029,6.865571975708008,-0.1166234835982322,0.9662072658538818,1.8848797082901,-3.1168923377990723,14.55579948425293,7.230830192565918,1.4425901174545288,-19.459142684936523,-3.6066277027130127,-4.052244663238525,-9.046162605285645,-18.29344367980957,0.5602107644081116,-16.00731658935547,20.379972457885746,-4.500466346740723,8.653972625732422,-16.583131790161133,-3.0036182403564453,18.08234596252441,-22.742507934570312,-3.635586023330689,1.372242450714111,1.4572291374206543,2.6567485332489014,2.113516092300415,2.6345033645629883,3.014143466949463,1.8939030170440676,-6.662613391876221,-3.058119058609009,-1.579586148262024,-2.400210380554199
A,Annual,BDI,Burundi,WB_ASPD_LPXR,"Labor productivity level (GDP per employment, in 2010 constant dollars)",USD_WKR_K_2010,"US dollars per worker, 2010 constant prices",_Z,Not Applicable,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.9070434570312,655.3915405273438,629.1714477539062,633.2930908203125,615.185546875,668.9177856445312,671.5142211914062,689.4192504882812,705.657470703125,698.465576171875,708.5875244140625,740.9860229492188,745.6231079101562,697.5476684570312,669.2798461914062,614.6968994140625,565.345703125,556.2169799804688,581.3519897460938,571.8767700195312,559.8450317382812,556.2215576171875,563.23291015625,537.243896484375,543.3670043945312,527.8348999023438,536.7456665039062,534.921142578125,541.4989013671875,542.911865234375,551.6438598632812,557.5402221679688,564.9609985351562,576.2896118164062,583.9951171875,541.7332153320312,520.021728515625,504.8994140625,495.90869140625
A,Annual,BEL,Belgium,WB_ASPD_CAPDEEP,"Capital deepening, percent contribution",PT_OUT_GRWT,Percentage of output growth rate,_Z,Not Applicable,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.420851230621338,1.3970471620559692,1.0932855606079102,1.0186747312545776,0.6220106482505798,0.3893289268016815,0.3214753270149231,0.3063774108886719,0.2502427995204925,0.724092423915863,0.9866188168525696,0.8504019379615784,0.9706482887268066,0.8460631370544434,0.7889936566352844,0.2625866532325744,0.7838696241378784,0.7510693669319153,0.4546737968921661,0.6699524521827698,0.4454680979251861,0.6698083281517029,0.8500167727470398,0.6512467861175537,0.4237680435180664,0.4375289976596832,0.4706738591194153,0.4072718024253845,0.2866713106632232,0.5974333882331848,0.2762655317783355,0.1231733560562133,0.3684088289737701,0.5801347494125366,0.5218960046768188,0.4240938425064087,0.3473829329013824,0.2592163383960724,0.3334102928638458
A,Annual,BEL,Belgium,WB_ASPD_DLPE,Labor productivity growth rate (percent),PC_A,Percentage change per annum,_Z,Not Applicable,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.583425521850586,1.591495156288147,1.9153491258621216,1.64599871635437,2.494779586791992,1.1750767230987549,1.1807925701141355,1.555013656616211,2.738337278366089,1.8915637731552124,2.0376224517822266,1.4899427890777588,1.6624006032943726,-0.315063327550888,3.660234451293945,0.9285559058189392,1.054977536201477,3.091857433319092,0.2038792818784713,2.133997201919556,1.6695398092269895,-0.2669112086296081,1.900159478187561,1.1206446886062622,2.563803434371948,0.866943359375,1.4155054092407229,1.9939557313919067,-1.3351346254348757,-1.85762631893158,2.209024667739868,0.3199739158153534,0.3035452365875244,0.7889202237129211,1.137446045875549,1.1301394701004028,0.2279241532087326,0.5698763728141785,0.2194859385490417
