"","Rate","lwrRate","uprRate","Country","iso3","cluster"
"125",-4.40133397158819,-6.02027012676935,-2.75450931025696,"Syria","SYR",6
"126",0.36985486033938,-0.193715436105513,0.936607436140968,"Tajikistan","TJK",7
"127",-2.87273793470555,-3.98808440037376,-1.74443476745806,"Tanzania","TZA",10
"128",0.125262304178286,-0.210457860518376,0.462111926196518,"Thailand","THA",4
"129",-1.48091559730065,-2.24895900227455,-0.706837569412211,"Togo","TGO",10
"130",-0.453143504570686,-0.75510270223702,-0.150265575971698,"Tunisia","TUN",4
"131",0.236490652403742,-0.165976209130658,0.640580002629698,"Turkey","TUR",4
"132",-2.39061028829018,-3.35280944313673,-1.41883168050504,"Turkmenistan","TKM",6
"133",-0.840659766853746,-1.4475307007387,-0.230051815185139,"Uganda","UGA",10
"134",-0.27215950013294,-1.10287793796499,0.565536826525048,"Ukraine","UKR",3
"135",-5.00728382923136,-6.98027140759505,-2.99244835426248,"United Arab Emirates","ARE",3
"136",-2.58097124806983,-3.60120469626883,-1.54994019305899,"United Kingdom","GBR",1
"137",-1.09557225965567,-1.56546063967736,-0.623440814434362,"United States","USA",1
"138",0.348740040946316,-0.191195579745074,0.891596550993978,"Uruguay","URY",3
"139",-0.994767019936427,-1.5083059260547,-0.47855050520782,"Uzbekistan","UZB",6
"140",1.24848719645296,0.15109901101773,2.3578998213744,"Venezuela","VEN",4
"141",1.66322410583737,0.939634310392901,2.39200098359742,"Vietnam","VNM",5
"142",-3.13525531358221,-4.50434283481154,-1.74653966792893,"Yemen","YEM",9
"143",-1.65691660557549,-2.45891145419536,-0.848327656491887,"Zambia","ZMB",10
"144",-1.13670388819885,-1.71836182100337,-0.551603542782342,"Zimbabwe","ZWE",8
