"","Rate","lwrRate","uprRate","Country","iso3","cluster"
"87",4.81200588974413,1.40419472333539,8.33434069077748,"Mongolia","MNG",7
"88",-3.32978087130171,-4.72273227524478,-1.91646455073076,"Morocco","MAR",5
"89",-3.5682620234177,-6.38099149664381,-0.671025704669193,"Mozambique","MOZ",11
"90",4.20516997893157,0.767786250454039,7.7598095025045,"Namibia","NAM",8
"91",4.3824773868558,2.6413576928809,6.15313193750922,"Nepal","NPL",8
"92",-1.04913460169126,-2.07011040298696,-0.0175145365132967,"Netherlands","NLD",1
"93",3.9660055855482,2.16143257119199,5.80245446227425,"New Zealand","NZL",1
"94",-3.82191167084192,-5.9252902450448,-1.67150450162193,"Nicaragua","NIC",7
"95",1.75335902533629,0.771476914944702,2.74480825241825,"Niger","NER",11
"96",5.0319917625298,2.60795714150184,7.51329235013227,"Nigeria","NGA",9
"97",-0.674645484680547,-1.83055542546404,0.494874880374918,"Norway","NOR",1
"98",-3.44496082510107,-5.11259424546442,-1.74801897120432,"Oman","OMN",4
"99",-2.09285665028708,-3.0127652326789,-1.16422288048282,"Pakistan","PAK",8
"100",4.57964302483054,2.08784193914848,7.13226499312374,"Panama","PAN",4
"101",2.01869290919008,0.526593089331162,3.53293972323239,"Papua New Guinea","PNG",9
"102",3.99021323183959,1.69909998361233,6.33294148862691,"Paraguay","PRY",5
"103",3.27665935590367,1.9768545203827,4.59303160388691,"Peru","PER",5
"104",-0.494511323444136,-0.957310912069687,-0.0295491980255691,"Philippines","PHL",7
"105",0.823876225444464,0.0698972709402668,1.58353605181261,"Poland","POL",2
"106",-3.56288825922482,-4.8815520821458,-2.22594328983914,"Portugal","PRT",2
"107",-2.05402324396547,-3.91912962168495,-0.152711721699417,"Qatar","QAT",3
"108",2.99888971562083,0.250195616462889,5.82294844827687,"Romania","ROU",3
"109",0.848391562006712,-0.867837508801661,2.59433290933029,"Russia","RUS",3
"110",4.46311878305288,2.59556653097219,6.36466618260612,"Rwanda","RWA",10
"111",-4.59309587559807,-6.46397409366978,-2.68479693890017,"Saudi Arabia","SAU",4
"112",1.32022941664465,-0.182506340231592,2.84558861027726,"Senegal","SEN",9
"113",-2.30774774975849,-7.17699570012906,2.81692799872117,"Serbia","SRB",3
"114",-5.7826836999842,-8.39283109831617,-3.09816581817697,"Sierra Leone","SLE",10
"115",0.789926509308159,-0.519149824129861,2.11622908120048,"Singapore","SGP",2
"116",4.18537266644223,1.5462582192906,6.89307580595244,"Slovakia","SVK",2
"117",2.02726624822687,0.575767122412785,3.49971326012246,"Slovenia","SVN",2
"118",-0.310962536869297,-2.05648995594591,1.46567328305365,"Somalia","SOM",11
"119",0.457957055260261,0.0348302266255596,0.882873623655622,"South Africa","ZAF",5
"120",-3.17583211711655,-4.3693699111654,-1.96739812856915,"Spain","ESP",2
"121",-3.01539447410982,-4.46598658157645,-1.54277652069628,"Sri Lanka","LKA",7
