"","Rate","lwrRate","uprRate","Country","iso3","cluster"
"31",-0.640740263774775,-1.20457700254615,-0.0736856444746969,"Croatia","HRV",2
"32",0.182875758530487,-0.296623927005513,0.664681483816443,"Cuba","CUB",6
"33",-1.30016797029707,-2.03707851598302,-0.55771413186203,"Cyprus","CYP",2
"34",-0.0897166067387323,-0.48437100848433,0.306502896874727,"Czechia","CZE",2
"35",-3.29362495345972,-4.34567970489689,-2.22999917003353,"Denmark","DNK",1
"36",0.395517407520574,-0.0802741261763718,0.873574535739108,"Djibouti","DJI",8
"37",0.0929082503011713,-0.354513521278155,0.542339006419135,"Dominican Republic","DOM",5
"38",-3.64647089124973,-4.71340430331393,-2.56759092051738,"Ecuador","ECU",6
"39",-0.604668384590878,-1.36169672800749,0.158169992998314,"Egypt","EGY",6
"40",-0.219902782467429,-0.400632796383471,-0.0388448213078818,"El Salvador","SLV",5
"41",-4.09965666119191,-5.27114961620543,-2.91367608452896,"Equatorial Guinea","GNQ",9
"42",-2.0168202966668,-2.60936741940553,-1.42066798025223,"Eritrea","ERI",10
"43",0.718795103218106,0.16118216750427,1.27951235718524,"Estonia","EST",2
"44",-1.89962229451363,-2.46420084010354,-1.3317757290081,"Ethiopia","ETH",11
"45",-1.55851222577779,-2.11007052864799,-1.00384618176294,"Finland","FIN",1
"46",-1.80690115245694,-2.38061133942439,-1.22981926460972,"France","FRA",2
"47",0.388860219344211,-0.100035856363423,0.88014888222534,"Gabon","GAB",7
"48",-2.66811459828213,-3.5490466895995,-1.77913653828455,"Georgia","GEO",4
"49",-1.3407309356424,-1.78453502568415,-0.89492143769071,"Germany","DEU",1
"50",-2.02252781070359,-2.60832244565734,-1.43320971909566,"Ghana","GHA",8
"51",-1.42242791618455,-1.99949811577822,-0.84195967261298,"Greece","GRC",2
"52",-3.34924935935687,-4.33137518409198,-2.35704111588241,"Guatemala","GTM",7
"53",-1.87039447053391,-2.41334464729224,-1.32442344124839,"Guinea","GIN",10
"54",-0.443935885559887,-0.64407305284544,-0.243395572866112,"Haiti","HTI",10
"55",-1.41334849891329,-1.83197916983107,-0.992932606727415,"Honduras","HND",7
"56",-0.317215487736633,-0.706433772487314,0.0735284837120043,"Hungary","HUN",2
"57",-2.94926930368251,-4.19644123154626,-1.68586167604263,"Iceland","ISL",1
"58",-0.431661573692554,-0.578625233156038,-0.284480674050558,"India","IND",8
"59",-0.280572730586381,-0.423938619788711,-0.137000428538436,"Indonesia","IDN",7
"60",-1.87615736528339,-2.54306843121364,-1.20468253603021,"Iran","IRN",6
"61",-1.08519334903967,-2.08724638392367,-0.0728851609949621,"Iraq","IRQ",6
"62",-0.306105875063678,-1.01736359132353,0.410262712731768,"Ireland","IRL",2
"63",-0.123800930373341,-0.517015128712406,0.270967477522022,"Israel","ISR",2
"64",-2.61213999498376,-3.375476712449,-1.84277289388087,"Italy","ITA",2
"65",0.658234207029529,0.368754866273213,0.948548451923426,"Jamaica","JAM",5
"66",-2.42449930322758,-3.20049070137695,-1.64228718501088,"Japan","JPN",2
"67",-3.17021943971206,-4.26522886845346,-2.06268534898151,"Jordan","JOR",4
"68",-1.54355881542257,-2.02121978338644,-1.06356917996753,"Kazakhstan","KAZ",4
"69",-2.19350124520364,-2.83042715015192,-1.55240042627257,"Kenya","KEN",9
"70",-3.58254969664424,-4.869144325477,-2.27855455430612,"Kuwait","KWT",3
"71",-0.249075756730799,-0.590898105200655,0.0939219621597154,"Kyrgyzstan","KGZ",6
"72",-1.00242013422099,-1.32318143309933,-0.680616160757552,"Laos","LAO",9
"73",1.0119215543694,0.325004746123225,1.70354162380799,"Latvia","LVA",2
"74",-1.03442482316489,-1.64174973546953,-0.42334990973566,"Lebanon","LBN",6
"75",-2.32352966506026,-2.99504781921931,-1.64736291697661,"Liberia","LBR",10
"76",-2.19795905893715,-3.33426180714352,-1.04829910724048,"Libya","LBY",6
"77",1.22298159732406,0.274994673278628,2.17993066802518,"Lithuania","LTU",2
"78",-0.715066622879268,-2.33582131334339,0.932584784497714,"Luxembourg","LUX",1
"79",-2.83136626507492,-3.64212986979999,-2.01378082398238,"Madagascar","MDG",11
"80",-1.67836716896171,-2.18148778170666,-1.1726588011464,"Malawi","MWI",10
"81",1.2121966836772,0.794523534430658,1.6316005902455,"Malaysia","MYS",3
"82",-2.40128335289905,-3.09260162936925,-1.70503334812515,"Mali","MLI",10
"83",-1.70578060024027,-2.22692712826238,-1.18185627567671,"Malta","MLT",2
